LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID448855 → ID449871,2,,,,,,,,,,,
ID448859 → ID449882,1,,,,,,,,,,,
ID448869 → ID449908,3,,,,,,,,,,,
ID448896 → ID449960,4,,,,,,,,,,,
ID448897 → ID449976,7,,,,,,,,,,,
ID448908 → ID449986,8,,,,,,,,,,,
ID448910 → ID449993,5,,,,,,,,,,,
ID448917 → ID450026,6,,,,,,,,,,,
ID448958 → ID449058,2,,,,,,,,,,,
ID448962 → ID449067,1,,,,,,,,,,,
ID448971 → ID449078,3,,,,,,,,,,,
ID449000 → ID449138,4,,,,,,,,,,,
ID449001 → ID449145,7,,,,,,,,,,,
ID449015 → ID449167,0,,,,,,,,,,,
ID449016 → ID449171,5,,,,,,,,,,,
ID449058 → ID450810,2,,,,,,,,,,,
ID449067 → ID450814,1,,,,,,,,,,,
ID449078 → ID450836,3,,,,,,,,,,,
ID449080 → ID449181,6,,,,,,,,,,,
ID449092 → ID449768,2,,,,,,,,,,,
ID449138 → ID450886,4,,,,,,,,,,,
ID449140 → ID449810,1,,,,,,,,,,,
ID449145 → ID450888,7,,,,,,,,,,,
ID449167 → ID450909,0,,,,,,,,,,,
ID449171 → ID450925,5,,,,,,,,,,,
ID449181 → ID450949,6,,,,,,,,,,,
ID449194 → ID449092,2,,,,,,,,,,,
ID449199 → ID449140,1,,,,,,,,,,,
ID449218 → ID449869,3,,,,,,,,,,,
ID449247 → ID450338,2,,,,,,,,,,,
ID449256 → ID450344,1,,,,,,,,,,,
ID449281 → ID450376,3,,,,,,,,,,,
ID449282 → ID448855,2,,,,,,,,,,,
ID449299 → ID448859,1,,,,,,,,,,,
ID449352 → ID448869,3,,,,,,,,,,,
ID449358 → ID450429,4,,,,,,,,,,,
ID449386 → ID450441,7,,,,,,,,,,,
ID449410 → ID449247,2,,,,,,,,,,,
