LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID2995 → ID2988,0,2995,2988,72.43193107670636,0.1600851496069069,8.510695099503117,8.510695099503117,23.5,631.4060334825872,269.4671690479704,0.0,
ID2882 → ID2910,0,2882,2910,1.241622337280044,2.6919726506753823,1.114281085399929,1.114281085399929,16.5,638.2371957915873,236.26154711414347,0.0,
ID2986 → ID2975,0,2986,2975,42.597671286638594,0.3274604171648056,6.526689151984994,6.526689151984994,21.5,634.6766692168828,255.86803830963333,0.0,
ID2914 → ID2962,0,2914,2962,35.807062329474114,2.1701848636243506,5.983900260655596,5.983900260655596,3.5,628.1933625968861,245.94221775924797,0.0,
ID3061 → ID3011,0,3061,3011,2.4577684827118835,0.7759987323673359,1.5677271710064489,1.5677271710064489,35.5,583.7451191694211,304.85846447960387,0.0,
ID3066 → ID3040,0,3066,3040,4.9831716216004915,1.1164522487129065,2.2323018661463534,2.2323018661463534,27.5,623.7792717185196,283.7171883949403,0.0,
ID3049 → ID3057,0,3049,3057,95.36713144100706,0.025626345235377938,9.765609629767466,9.765609629767466,38.5,557.8125139571355,305.89431388065964,0.0,
ID3053 → ID3076,0,3053,3076,185.69372570693923,0.7609346028220088,13.62694851046775,13.62694851046775,40.5,541.6738444321555,300.48930235974535,0.0,
ID3025 → ID3035,0,3025,3035,31.002746660945697,2.162228601597938,5.568011014801039,5.568011014801039,32.5,586.0962584523209,297.2425680362661,0.0,
ID3000 → ID2979,0,3000,2979,105.00075776219079,0.1696606317256993,10.246987740901751,10.246987740901751,30.5,601.0762287122748,301.32755121077514,0.0,
ID2953 → ID2942,0,2953,2942,40.28319523529821,2.5415703673583954,6.3469043820825135,6.3469043820825135,6.5,628.7374473304683,238.48473774651114,0.0,
ID2876 → ID2927,0,2876,2927,10.744570752215498,0.46320178786381055,3.2778912050608846,3.2778912050608846,1.5,626.1715225591272,246.84242373249145,0.0,
