LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID24041 → ID23982,0,24041,23982,0.04300236858074791,2.504834799270406,0.20737012460995413,0.20737012460995413,184.5,513.403679915421,522.4729452270204,0.0,
ID5471 → ID4904,0,5471,4904,0.37271264939211596,0.5275108418427417,0.6105019651009455,0.6105019651009455,37.5,457.6934633477539,518.3632488328888,0.0,
ID36124 → ID35567,0,36124,35567,0.17041189799366205,0.886458011322828,0.4128097600513608,0.4128097600513608,286.5,512.8065434586653,543.6741682166535,0.0,
ID2544 → ID2394,0,2544,2394,1.4440293605227248,3.0163867187961966,1.2016777273972938,1.2016777273972938,16.5,457.6029107912732,514.5390295252189,0.0,
ID9834 → ID9337,0,9834,9337,0.4117039365489352,0.41774672227074,0.6416415950894512,0.6416415950894512,63.5,462.2368806419404,523.7824919486045,0.0,
ID13037 → ID13125,0,13037,13125,0.45874985016380343,2.90060069836487,0.6773107485960956,0.6773107485960956,90.5,476.7634894178249,526.9199033505017,0.0,
ID14620 → ID14248,0,14620,14248,0.28885207804331575,0.4123651313608211,0.5374496051196946,0.5374496051196946,101.5,481.718633581392,527.6297539649529,0.0,
ID8276 → ID8842,0,8276,8842,0.09037120036269457,2.700095321036545,0.30061803066798,0.30061803066798,56.5,461.5162167486152,523.6379113907981,0.0,
ID32142 → ID32305,0,32142,32305,0.9102024099915694,2.6845890824851373,0.9540452871806293,0.9540452871806293,254.5,518.2182106726643,545.2490631043497,0.0,
ID38826 → ID38543,0,38826,38543,3.6160011683066005,2.141874730513826,1.9015785990346548,1.9015785990346548,308.5,517.7877354538273,542.2693892824241,0.0,
ID4550 → ID4472,0,4550,4472,1.0414191707213312,0.8716232760075859,1.0204994712009072,1.0204994712009072,23.5,454.708277051961,516.2279955698984,0.0,
