LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID31296,31296,0,117.0,313.54454022988506,346.5603448275862,0.0,5.0,5,6.076507779746499,1,,799.3589743589744,756.0,437.0,1663.0,93525.0,249.57562123769293,0.5960246497505096,2.392182542264428,0.09049668673648517,0.009227797434654475,8.232113161121095,4.727905885769167,-0.14308952758981386,1.7411753448602838,116.0,43.142806756935315,0.7831610171705774,0.9547325102880658,4.0057090453181505
ID31649,31649,0,102.0,312.40544871794873,346.4599358974359,0.0,2.0,2,5.753627391751592,1,,772.1634615384615,737.0,481.0,1342.0,80305.0,183.83593944754554,0.55056396724002,2.9828191409265825,0.08030687169874456,0.016416544696069565,7.28918974614296,4.807889463790944,3.0213951859122976,1.5160892946976263,104.0,41.92807349567248,0.743418539459375,0.8927038626609443,4.111385863880508
ID30755,30755,0,110.0,313.6228878648234,346.6674347158218,0.0,6.0,6,5.876786762418838,1,,755.6272727272727,741.0,385.0,1333.0,83119.0,197.71441080558634,0.5570570459541259,2.7346039885386393,0.07835708933149296,0.02882635736476732,7.490967146382107,4.778191255410715,2.7761998310669695,1.5677411694016026,108.5,44.037298862327354,0.7030694982494634,0.9117647058823529,4.2277159798594415
ID31365,31365,0,117.0,311.8831908831909,346.5128205128205,0.0,1.0,1,6.102643417692329,1,,806.698275862069,791.0,411.0,1484.0,93577.0,223.094802224548,0.6014277306179434,2.7159875606173074,0.009504050577167947,0.02061762934921006,7.7369629850346815,4.977515764830938,3.093016409996726,1.5543824169680895,117.0,43.79465817520807,0.7665728680940537,0.924901185770751,4.048817580567459
ID32357,32357,0,71.0,317.91966426858517,348.5239808153477,0.0,21.0,21,4.703460118867115,1,,620.5942028985507,589.0,396.0,1073.0,42821.0,129.25434556815622,0.4907310998842633,3.161089754607031,-0.10836277592024159,0.02443746538857983,7.342631190911913,3.225882673897884,-0.2343631572357846,2.2761618859621136,69.5,40.83929694026867,0.5236464391732077,0.8128654970760234,4.898756521967293
ID32263,32263,0,108.0,315.7795216741405,346.63602391629297,0.0,10.0,10,5.957478687288161,1,,814.1711711711712,762.0,415.0,1472.0,90373.0,228.1783542388746,0.5862477022445933,2.637432905281559,0.09883941221405693,0.07073328537032267,7.66220436581055,4.881118982972917,3.0241965561477993,1.5697638989213436,111.5,42.60332046211718,0.7719653967332694,0.9214876033057852,4.034651383740799
ID31980,31980,0,105.0,316.3430420711974,346.19093851132686,0.0,13.0,13,5.725898905580716,1,,763.4711538461538,716.0,390.0,1355.0,79401.0,215.4850007949225,0.5736926524654822,2.5832411686254204,-0.055997392397697944,0.025863445259499053,7.8760599323141545,4.24311901788914,2.910534037674422,1.8561958547729647,103.0,42.017534024490274,0.7331384008394224,0.9196428571428571,4.140110647059463
