LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID16109 → ID16190,0,16109,16190,0.7140926402801158,2.3361265123671693,0.8450400228865588,0.8450400228865588,144.5,556.9636111253408,1215.5470319712674,0.0,
ID5218 → ID5510,0,5218,5510,0.1897716723127835,1.6948456495395678,0.4356279058012509,0.4356279058012509,31.5,551.6299859745478,1215.5430361542258,0.0,
ID23730 → ID24003,0,23730,24003,0.06029687628626377,2.520050947602943,0.2455542227009419,0.2455542227009419,231.5,559.6710138983824,1218.2041740715426,0.0,
ID5510 → ID5657,0,5510,5657,0.005144613478227108,0.8777311758320344,0.07172596097806642,0.07172596097806642,32.5,551.4292140682383,1215.4073852603742,0.0,
ID16595 → ID16414,0,16595,16414,0.8048930704536091,1.0819850023243223,0.897158330760858,0.897158330760858,149.5,556.9499535007307,1214.7611026969576,0.0,
ID10573 → ID10903,0,10573,10903,0.9597992669438289,2.3942086813464876,0.9796934555991629,0.9796934555991629,87.5,554.6366213151928,1215.324250440917,0.0,
ID18318 → ID18129,0,18318,18129,0.13455768377724917,1.91808144811883,0.3668210514368677,0.3668210514368677,167.5,555.5866616731427,1212.8648224958256,0.0,
ID29953 → ID29807,0,29953,29807,0.20126777820751926,2.974152302245375,0.4486287755009917,0.4486287755009917,305.5,567.27100536849,1217.93766842366,0.0,
ID11599 → ID11543,0,11599,11543,0.010653724887633076,3.131892830256749,0.10321688276456074,0.10321688276456074,95.5,554.6024579695791,1215.3013108724936,0.0,
ID10010 → ID10438,0,10010,10438,0.1819811155165282,2.810834757539491,0.4265924466238569,0.4265924466238569,81.5,554.7903304719998,1215.8732727349034,0.0,
ID12556 → ID13033,0,12556,13033,0.06642667284981023,3.008361338148221,0.25773372470402517,0.25773372470402517,107.5,555.7754884116689,1216.3880626759756,0.0,
