LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID209001 → ID209409,0,209001,209409,8.186109479467893,0.8670071444882621,2.8611377945614387,2.8611377945614387,4.5,1064.7797520661156,126.93319559228651,0.0,
ID211062 → ID211312,0,211062,211312,0.7512579433813911,0.010380048913018828,0.8667513734522669,0.8667513734522669,55.5,1065.653682077534,129.22841678664747,0.0,
ID210482 → ID210285,0,210482,210285,1.0683932767868338,1.4145936088574285,1.0336311125284658,1.0336311125284658,36.5,1067.8932988505746,127.241,0.0,
ID209160 → ID208569,0,209160,208569,6.11040480956817,1.2881529137381067,2.4719233017163313,2.4719233017163313,10.5,1067.4595430832883,120.98725490196077,0.0,
ID211625 → ID211669,0,211625,211669,0.6341262912572558,2.556226244060582,0.7963204701985601,0.7963204701985601,62.5,1066.2308333333333,131.04567460317458,0.0,
ID209306 → ID208942,0,209306,208942,0.8994809693886155,0.7980942047227908,0.9484097054483445,0.9484097054483445,17.5,1065.09423727103,123.23132495668702,0.0,
ID212081 → ID211717,0,212081,211717,0.7001921138825672,3.0697225297866546,0.836774828662148,0.836774828662148,67.5,1065.6289682539682,130.5873015873016,0.0,
ID210786 → ID210820,0,210786,210820,0.05122913229556288,2.4535963497108666,0.22633853471197274,0.22633853471197274,46.5,1066.2917005351214,128.9787729458782,0.0,
ID211361 → ID211406,0,211361,211406,1.1782009410802265,0.20219776049092933,1.085449649260723,1.085449649260723,58.5,1066.4071519524618,131.5818194680249,0.0,
ID211012 → ID211215,0,211012,211215,0.23468873296749326,2.0767629277354267,0.484446831930495,0.484446831930495,53.5,1066.6931356290443,129.22892888498683,0.0,
ID212003 → ID211889,0,212003,211889,1.2906996074764951,2.9997156676488004,1.1360896124322655,1.1360896124322655,71.5,1066.0090155945418,130.68153021442495,0.0,
