LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID19459,19459,0,29.0,459.13793103448273,379.45977011494256,0.0,46.0,46,3.0382538898732494,1,,1805.7241379310344,1800.0,1159.0,2298.0,52366.0,282.4004118460832,0.44586230540203486,3.9435730967476372,0.11960917625903617,0.019920971832669537,4.088794289514997,2.4958284303423484,1.1463088717409264,1.6382513476513865,29.0,22.24483498974493,0.7364605447563827,0.9206349206349206,4.130762156113401
ID19971,19971,0,39.0,446.05,363.29166666666663,0.0,125.0,125,3.5682482323055424,1,,1763.0,1699.0,1119.0,2753.0,70520.0,403.97258094312065,0.523320502423944,2.998519526506432,0.010111127201891392,-0.07909796360060242,4.317363608909202,3.20176037225801,0.3005610253816052,1.3484343320372922,40.0,24.24483498974493,0.8551285178338615,0.975609756097561,3.8334450031269522
ID20995,20995,0,24.0,433.23333333333335,363.85555555555555,0.0,241.0,241,2.676186174229157,1,,1865.3809523809523,1797.0,1181.0,2889.0,39173.0,447.19117569452067,0.3424787695559564,2.1282886869239923,-0.12377098704374667,0.16541149440558775,3.9187057015820046,2.2913364073133917,2.740779343730214,1.7102271360392318,22.5,19.32032791758285,0.7574664393863464,0.9574468085106383,4.073082757393315
ID19461,19461,0,38.0,455.97186147186153,376.76406926406924,0.0,43.0,43,3.500704303147574,1,,1775.2051282051282,1653.0,1170.0,2553.0,69233.0,392.35404121433487,0.5559702103718218,3.2333346279288833,0.4219399300293223,0.08042743207669399,5.150252806394993,3.0208375399018617,0.35960852494929174,1.704908899722661,38.5,30.830621427371835,0.5089862338455222,0.8105263157894737,4.968804548269834
ID19973,19973,0,32.0,447.8728813559322,362.64124293785306,0.0,121.0,121,3.064333800750471,1,,1863.1612903225807,1856.0,977.0,2854.0,57758.0,514.3000484006843,0.3945846101840879,2.0500250005184415,-0.2620162023616946,-0.048991262227382135,3.764033594105171,3.010105229299518,2.8565045426644122,1.2504657835437534,29.5,21.251407699364425,0.8208361481516738,0.9833333333333333,3.9127013045287784
ID22021,22021,0,26.0,434.11538461538464,354.8076923076923,0.0,338.0,338,2.876813695875796,1,,1593.3846153846155,1571.0,1222.0,2199.0,41428.0,263.38049691244447,0.3440699741749614,3.097361516695014,0.1555770498373627,0.06276341111891268,3.64690731260691,2.706022369290243,2.5683599081849025,1.3477003568020944,26.0,23.41640786499874,0.5958578483041427,0.8387096774193549,4.592335409302929
ID20487,20487,0,41.0,446.34773662551436,364.940329218107,0.0,184.0,184,3.5904805236128943,1,,1788.3658536585365,1671.0,1299.0,2798.0,73323.0,361.29010200236326,0.49685035647935694,3.2860753804666247,-0.10520029159982718,0.09817965858614729,5.072931616206089,2.81886061424377,1.005389940222574,1.7996390423039879,40.5,30.200104725336033,0.5580177187233047,0.8350515463917526,4.745488631962002
