LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID89322 → ID89772,0,89322,89772,2.3416343942180515,2.7362704638073247,1.5302399792901935,1.5302399792901935,66.5,468.3622211675368,410.38004959314367,0.0,
ID84356 → ID84079,0,84356,84079,0.754578411217517,2.0934625622474394,0.8686647288899884,0.8686647288899884,22.5,472.31509890143104,415.6236554996449,0.0,
ID96489 → ID96322,0,96489,96322,20.441038677520595,2.8436290961205515,4.521176691694386,4.521176691694386,123.5,468.5673882928596,417.4192664925274,0.0,
ID95700 → ID95602,0,95700,95602,1.2381479705845024,0.668080725715522,1.1127209760692491,1.1127209760692491,117.5,467.9788199400699,412.5568886708596,0.0,
ID94457 → ID94334,0,94457,94334,5.144729554752822,1.5187723742987718,2.2681996285055734,2.2681996285055734,104.5,466.6077813476078,413.93016938144035,0.0,
ID89128 → ID89761,0,89128,89761,1.9006844219051335,2.7887656789734483,1.378653118773948,1.378653118773948,63.5,469.2543017242688,411.7097774545723,0.0,
ID85346 → ID86060,0,85346,86060,0.5925164405272298,2.4512850138539872,0.7697508951129773,0.7697508951129773,33.5,470.38129751760465,413.978815701401,0.0,
ID85784 → ID85678,0,85784,85678,1.4500149064400452,1.4565943700129003,1.2041656474256544,1.2041656474256544,36.5,471.05645378511883,414.0096026104583,0.0,
ID85146 → ID84728,0,85146,84728,0.8721736013097402,0.928680470312647,0.9339023510569723,0.9339023510569723,25.5,472.8208382305684,415.2871547907798,0.0,
ID96322 → ID96219,0,96322,96219,5.010664970304677,0.4592800140525073,2.2384514670424904,2.2384514670424904,124.5,469.57326926886174,414.2749118723773,0.0,
ID88975 → ID89088,0,88975,89088,1.7790824601037636,1.995285113442709,1.3338224994742605,1.3338224994742605,59.5,470.4980340944196,412.52958286693223,0.0,
