LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID154896 → ID154615,0,154896,154615,1.8198979594294213,2.7600529179175086,1.349035937041494,1.349035937041494,21.5,633.539361354734,1291.1167175063338,0.0,
ID153888 → ID154501,0,153888,154501,0.4601750955813854,1.5346668602420326,0.6783620682064891,0.6783620682064891,8.5,634.0438712522046,1291.5858883914439,0.0,
ID153377 → ID153145,0,153377,153145,1.7423440838360686,3.1055134973547642,1.3199788194649444,1.3199788194649444,3.5,634.4608927051042,1291.5437284760692,0.0,
ID154349 → ID154364,0,154349,154364,0.8255649197890937,2.925457649569553,0.9086060311208008,0.9086060311208008,18.5,633.1934557435385,1291.0547626031453,0.0,
ID154285 → ID153727,0,154285,153727,1.120427978563887,1.3073049455248844,1.058502705978538,1.058502705978538,16.5,633.5754447411125,1291.3066142882265,0.0,
ID154501 → ID153796,0,154501,153796,1.3375192107538978,2.628561997616761,1.1565116561253923,1.1565116561253923,9.5,633.7260355739448,1291.504418918632,0.0,
ID153727 → ID154349,0,153727,154349,0.8885105923546593,2.03616867732239,0.9426083981986684,0.9426083981986684,17.5,633.1829349562202,1290.9540565276407,0.0,
ID154742 → ID155494,0,154742,155494,0.018249899013428002,2.337235753055809,0.135092187092474,0.135092187092474,23.5,633.2515368309985,1290.3789293280174,0.0,
ID154418 → ID154315,0,154418,154315,0.7764928744405863,3.060485335169418,0.8811883308581578,0.8811883308581578,12.5,633.9596067089481,1291.6970551803252,0.0,
ID154910 → ID155152,0,154910,155152,0.05249415277674733,0.27948656711410924,0.22911602470527312,0.22911602470527312,28.5,632.7820147531384,1289.9780858319677,0.0,
ID153796 → ID154178,0,153796,154178,0.6970464457819241,2.755193240274912,0.8348930744603911,0.8348930744603911,10.5,633.5856342269511,1291.708726635629,0.0,
