LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID88810 → ID88578,0,88810,88578,0.6135878395837607,3.1197546596706065,0.7833184790260987,0.7833184790260987,74.5,237.17320328117643,786.0863672613166,0.0,
ID88950 → ID89149,0,88950,89149,0.0755775357193844,1.0909395107737065,0.2749136877628766,0.2749136877628766,82.5,238.5688442211055,785.4541693237762,0.0,
ID85960 → ID86079,0,85960,86079,0.21054440886889297,2.538501713465556,0.4588511837937143,0.4588511837937143,27.5,229.28899197862881,775.3011151465319,0.0,
ID89871 → ID89931,0,89871,89931,0.06847613853831408,1.5828520757556999,0.2616794576162104,0.2616794576162104,98.5,239.9641667547848,785.5091977723732,0.0,
ID84433 → ID85165,0,84433,85165,1.031109982627563,NaN,1.0154358584507261,1.0154358584507261,0.5,216.36144057124375,754.4556501422715,0.0,
ID84721 → ID85435,0,84721,85435,1.839573059257664,0.0819465799335748,1.3563086150495631,1.3563086150495631,15.5,225.46263548722794,770.2390755730793,0.0,
ID86079 → ID86283,0,86079,86283,0.5821984475276589,1.5673303565205972,0.763019296956282,0.763019296956282,28.5,229.07555594552173,775.6925707788599,0.0,
ID85770 → ID85947,0,85770,85947,0.24173505417049662,0.5943758515180345,0.4916655918106296,0.4916655918106296,23.5,228.70632538451363,774.3882385126929,0.0,
ID89772 → ID89871,0,89772,89871,0.19428169757292632,0.009694426182599261,0.4407739756075968,0.4407739756075968,97.5,240.21701258258196,785.5418045075909,0.0,
ID88126 → ID88073,0,88126,88073,0.12151131959254853,3.0785720790693163,0.3485847380373222,0.3485847380373222,62.5,235.2377904607774,783.7859656137035,0.0,
ID85524 → ID84721,0,85524,84721,0.5678795998048426,0.5724098912711945,0.7535778657874995,0.7535778657874995,14.5,224.9874189188202,769.2981401193842,0.0,
