LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,28,1,0,0,0,1,28.0,11.0,39.0,9.012814199160102,146.71302481078283,794.3420750872704,0.0,1.079696117514943,2.6123238627760768,0.13905124578754102,0.9899935381092696,0.5651164494985,371.14285714285717,29.743685498749276,12.34376765544947,0.3030160535935969,0.3218862213985751,0.29812668229227024,1.2477598795796416
Track_1,1,1,28,0,0,0,0,0,27.0,4.0,31.0,23.106454337627568,736.8278628279561,858.5553554692921,0.0,6.797428417770712,14.560034395464573,1.9800934298144885,5.849564978705898,3.457025688937772,515.7857142857143,183.53056727980922,36.70238174291118,0.12589975980622156,0.8557946050973173,0.12589975980622156,1.7221128951900817
Track_2,2,2,361,0,0,0,0,0,360.0,0.0,360.0,72.74969721781339,77.97404418130021,1063.543744864319,0.0,0.8283432930336697,3.17007981904538,0.015441955582415073,0.708696994308407,0.5321081862204746,660.775623268698,298.20358549212096,72.74969721781339,0.2439598340098951,0.20208249227170386,0.243959834009895,1.7496807740849818
Track_3,3,3,196,1,0,0,0,1,196.0,0.0,196.0,30.749706775618655,978.1681251637316,764.4820870271046,0.0,1.0299867558657403,11.801323620908063,0.01817284554011072,0.7545906398271719,1.2439427341760825,481.7142857142857,201.6452760093542,41.1027331083663,0.15249405978740704,0.15688625905927886,0.1523187149405726,1.692984961264602
Track_4,4,4,361,0,0,0,0,0,360.0,0.0,360.0,32.31238027557065,320.6461505678131,600.1082968102116,0.0,3.1863957461691967,12.6374208643725,0.07299611843130496,2.65589839995045,2.3559872648954445,716.6869806094182,1147.102468620911,51.71190061136343,0.028168695613058695,0.08975661187658515,0.028168695613058698,1.7416136242717601
Track_5,5,5,161,0,0,0,0,0,160.0,0.0,160.0,7.750175932351994,213.00911179927942,1334.6095671622822,0.0,1.661987816484303,10.115651390581077,0.13288920115920697,1.3425208961900272,1.2254335798152902,622.2049689440994,265.9180506374885,25.458740096523783,0.029144978739774927,0.04843859957719997,0.02914497873977493,1.6036784288202557
Track_6,6,6,361,0,0,0,0,0,360.0,0.0,360.0,60.016908298188575,642.810659470399,728.4190607871366,0.0,1.1265212054368847,9.000911430814766,0.03375178238069378,0.9929999738636507,0.8079813308625418,927.6952908587258,405.5476339572789,62.5235999799714,0.1479897878149398,0.16671363416163493,0.14798978781493993,1.5533133634152885
