LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID60866 → ID60964,0,60866,60964,0.4947224427299802,0.1133648621872855,0.7033650849523171,0.7033650849523171,66.5,354.0943739529263,1238.3435946554614,0.0,
ID59345 → ID59139,0,59345,59139,0.7195095682015709,0.5543365142112027,0.8482390984867244,0.8482390984867244,8.5,350.7716367804798,1244.5976067656245,0.0,
ID59568 → ID59454,0,59568,59454,0.332337179419864,2.412049444542566,0.5764869290971514,0.5764869290971514,17.5,352.72342821544953,1244.8506964411217,0.0,
ID60846 → ID60693,0,60846,60693,0.6360642762308281,2.0984692958220625,0.7975363792522746,0.7975363792522746,63.5,354.1986858149303,1239.80912703789,0.0,
ID60561 → ID60587,0,60561,60587,0.0336315264914703,2.4890866403219927,0.18338900319122273,0.18338900319122273,55.5,353.02366519776945,1238.7780203784569,0.0,
ID59084 → ID59479,0,59084,59479,1.4317060600000309,1.7488570880601093,1.1965392011965303,1.1965392011965303,1.5,347.31394354148847,1245.2297418150713,0.0,
ID59051 → ID59163,0,59051,59163,1.770260520367236,1.1825907976540837,1.330511375512151,1.330511375512151,5.5,349.23999453999454,1245.417199017199,0.0,
ID59321 → ID59251,0,59321,59251,0.176172757674201,1.0782086788553704,0.41972938624094575,0.41972938624094575,14.5,351.8857587560119,1244.3909961346671,0.0,
ID59604 → ID59635,0,59604,59635,4.130967712272641,3.124507496217365,2.0324782193845623,2.0324782193845623,24.5,352.80374098664953,1244.1126996025796,0.0,
ID60238 → ID60160,0,60238,60160,0.18050586778943556,1.4851074617326199,0.42485982134044586,0.42485982134044586,43.5,352.53293650793654,1242.072005772006,0.0,
ID60160 → ID60201,0,60160,60201,3.3456926530967412,2.1923061839631592,1.8291234657881192,1.8291234657881192,44.5,352.10738203957385,1242.7606337346065,0.0,
