LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID605593 → ID604394,0,605593,604394,1.6300994966118614,0.9182726305318433,1.2767534987662503,1.2767534987662503,1.5,603.9572847747322,1147.5179337980467,0.0,
ID604572 → ID605122,0,604572,605122,0.12332295023659601,0.19391512320636625,0.3511736753183473,0.3511736753183473,4.5,605.2406509945752,1148.2547679324894,0.0,
ID605704 → ID605593,0,605704,605593,2.652213354463708,NaN,1.6285617441361282,1.6285617441361282,0.5,603.2496860224586,1146.4219673463356,0.0,
ID605876 → ID604572,0,605876,604572,0.052389051298623354,0.26826593117632463,0.22888654678382334,0.22888654678382334,3.5,605.0340760820458,1148.053047799765,0.0,
ID604394 → ID605876,0,604394,605876,0.20528839621121706,0.09078059857560819,0.45308762531238594,0.45308762531238594,2.5,604.733667404397,1147.8975738597164,0.0,
ID605002 → ID604910,1,605002,604910,4.404941534399059,NaN,2.098795257856054,2.098795257856054,0.5,60.37501634174494,515.5544026653785,0.0,
ID603847 → ID604255,1,603847,604255,1.7712041748223588,1.1746329796208401,1.3308659492309354,1.3308659492309354,7.5,62.91049662168741,519.7729902123048,0.0,
ID604083 → ID605179,1,604083,605179,0.28337729469505085,0.21743563826029944,0.5323319403295756,0.5323319403295756,2.5,62.04169069658493,517.4444803883557,0.0,
ID605179 → ID604203,1,605179,604203,0.35063164603878033,0.8385296482850444,0.5921415760093023,0.5921415760093023,3.5,62.25079808926027,517.9136778113052,0.0,
ID604562 → ID605190,1,604562,605190,2.9801131423315494,1.3192411693513322,1.7263004206486048,1.7263004206486048,5.5,63.26840774477037,518.484116859534,0.0,
ID604910 → ID604083,1,604910,604083,2.103455375938734,0.901764778213858,1.4503294025629951,1.4503294025629951,1.5,61.20015002078601,516.9292558607517,0.0,
