LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID68401 → ID68372,0,68401,68372,0.25075127330960234,2.416119014903912,0.5007507097444819,0.5007507097444819,6.5,1003.4448927283083,395.14410163913675,0.0,
ID68441 → ID68431,0,68441,68431,5.026578612096209,3.0521069824843945,2.242003258716679,2.242003258716679,23.5,1011.7298181036226,393.73712305201377,0.0,
ID68479 → ID68474,0,68479,68474,2.410791922359581,2.6373002411154474,1.5526725096940375,1.5526725096940375,35.5,1009.4507520847947,395.6650222118307,0.0,
ID68510 → ID68534,0,68510,68534,120.22130489433826,0.030429182346991816,10.964547637469511,10.964547637469511,44.5,996.471710833887,379.3041107912371,0.0,
ID68525 → ID68505,0,68525,68505,11.468403334608228,0.7536855180520282,3.386503113036843,3.386503113036843,46.5,984.9988425925926,376.14747758671365,0.0,
ID68483 → ID68487,0,68483,68487,0.18509975764784659,2.3800104554108223,0.43023221363334313,0.43023221363334313,37.5,1008.0564682824181,397.0307725253955,0.0,
ID68377 → ID68326,0,68377,68326,1.9987769607903798,0.8815767056786357,1.4137810865867388,1.4137810865867388,15.5,1008.5548297479427,392.42065973347155,0.0,
ID68421 → ID68457,0,68421,68457,0.9161548869358526,2.035750049311133,0.9571598021938931,0.9571598021938931,27.5,1013.412239253097,396.17757449473027,0.0,
ID68360 → ID68330,0,68360,68330,10.570855858330464,1.4920658458569724,3.2512852625277997,3.2512852625277997,11.5,1005.5296016937938,393.4333978430594,0.0,
ID68505 → ID68520,0,68505,68520,1.6833767976230773,0.538642471536082,1.2974501137319605,1.2974501137319605,47.5,983.1848958333333,377.51984126984127,0.0,
ID68423 → ID68417,0,68423,68417,2.462720636698178,2.5041004761506325,1.5693057817704548,1.5693057817704548,20.5,1012.3616310160428,393.5790255496138,0.0,
