LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID332021 → ID332611,0,332021,332611,0.1400823225870639,0.574531014209515,0.3742757306947164,0.3742757306947164,14.5,183.7914019530302,871.9722205291068,0.0,
ID363187 → ID363101,0,363187,363101,0.14032632994137564,0.10555198807012059,0.3746015615842727,0.3746015615842727,243.5,185.90693198459758,919.0705837523597,0.0,
ID373570 → ID373631,0,373570,373631,0.5968676722934366,2.93157012849295,0.7725721146232477,0.7725721146232477,343.5,177.5417628912075,922.8158497808155,0.0,
ID345142 → ID345371,0,345142,345371,1.810584521679551,2.792345868189206,1.3455796229430466,1.3455796229430466,100.5,185.24325985333218,895.5597801443305,0.0,
ID344673 → ID344785,0,344673,344785,0.09188310169928117,1.4506537982335028,0.30312225536783205,0.30312225536783205,93.5,186.27415084471173,894.3598101110379,0.0,
ID365840 → ID366073,0,365840,366073,0.1265820881295449,1.7136138187465522,0.3557837659724582,0.3557837659724582,270.5,188.33303839282706,923.2375530424752,0.0,
ID348676 → ID348923,0,348676,348923,0.13044772547019537,1.088921840353949,0.3611754773931854,0.3611754773931854,126.5,184.1284479634577,902.1433751387316,0.0,
ID370208 → ID370482,0,370208,370482,0.3439765515874965,3.051214944951189,0.5864951419982066,0.5864951419982066,313.5,183.67564062867572,922.6157488018382,0.0,
ID371408 → ID371257,0,371408,371257,0.4794223807291296,2.586564806069803,0.6924033367403205,0.6924033367403205,321.5,182.12895438925483,922.9905894286633,0.0,
ID334145 → ID333983,0,334145,333983,0.35529821718518906,1.7509533444731986,0.5960689701579751,0.5960689701579751,7.5,183.87332064725797,868.8749581654981,0.0,
ID350650 → ID350299,0,350650,350299,0.1802739041711528,2.70912287246416,0.4245867451665829,0.4245867451665829,138.5,184.3758213811392,904.087295158622,0.0,
