LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID68608 → ID68258,0,68608,68258,6.918098066597246,2.63823753859593,2.6302277594530183,2.6302277594530183,24.5,708.1521938682737,792.918289562266,0.0,
ID66769 → ID65511,0,66769,65511,5.892774959402354,NaN,2.4275038536328535,2.4275038536328535,0.5,710.2761851079649,795.1927024744634,0.0,
ID75623 → ID75821,0,75623,75821,14.713222155362079,2.733164329073543,3.835781818008172,3.835781818008172,59.5,692.0966853769869,800.1459355037607,0.0,
ID73190 → ID74014,0,73190,74014,2.948275809636284,0.28463260750014996,1.717054399148811,1.717054399148811,49.5,670.1330004830005,801.9021638502408,0.0,
ID74014 → ID74825,0,74014,74825,19.035424795572737,1.49744132726939,4.362960553978541,4.362960553978541,50.5,671.5886974494507,803.8130255543631,0.0,
ID70935 → ID69916,0,70935,69916,6.940312615822236,1.2297795705268704,2.6344473074674006,2.6344473074674006,31.5,707.3693942511028,796.917995834947,0.0,
ID66325 → ID64346,0,66325,64346,31.40120023122688,0.13126881567001272,5.6036773846490195,5.6036773846490195,4.5,705.2981558519061,795.3973260520243,0.0,
ID65155 → ID65079,0,65155,65079,10.04244578261359,1.4616817989138355,3.1689818211238747,3.1689818211238747,10.5,712.7105064247921,792.9208352436299,0.0,
ID69133 → ID68642,0,69133,68642,12.506337183722557,1.3940084749801085,3.5364300054889477,3.5364300054889477,28.5,713.2674514012649,792.3616933023123,0.0,
ID66387 → ID66716,0,66387,66716,6.593038363599534,1.2484166702516,2.5676912516109747,2.5676912516109747,2.5,702.98644982621,793.9104117032161,0.0,
ID66404 → ID66033,0,66404,66033,8.721466056500642,2.1961836770071037,2.9532128363022943,2.9532128363022943,8.5,710.1534663756679,792.4184191487584,0.0,
ID74953 → ID74192,0,74953,74192,16.08820229356469,0.8693541627203796,4.011010133814759,4.011010133814759,53.5,684.463028275886,803.2729744037285,0.0,
