LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,231,0,0,0,0,0,230.0,0.0,230.0,90.50637534483748,334.9618337844898,955.6510440568337,0.0,3.8533858124397846,14.599494009099061,0.2654480858362341,3.6285502341871623,2.2102414377090187,398.83116883116884,886.2787368611503,95.15363185269473,0.10211953822267628,0.39350597976016294,0.10211953822267625,1.8156392441202927
Track_1,1,1,226,1,0,0,0,1,226.0,0.0,226.0,13.314181355284504,544.9365925311632,435.8010521953402,0.0,0.7421363234335707,2.6364352144691865,0.0417661875960547,0.6013694243610916,0.4818590763498829,282.5088495575221,167.38116087481723,28.68854141888995,0.07954408540183357,0.05891230688178984,0.07938205558949862,1.8384615513388527
Track_2,2,2,361,0,0,0,0,0,360.0,0.0,360.0,76.16602847267974,883.1585839891877,1359.3919430236904,0.0,0.7719133144025909,2.57781593627337,0.05646679050734079,0.6430479693956402,0.5015806653209827,235.2049861495845,277.8887931849325,76.16602847267974,0.27408816166973643,0.21157230131299928,0.27408816166973626,1.7248348928606794
Track_3,3,3,361,0,0,0,0,0,360.0,0.0,360.0,64.99037687644814,1019.5420198236807,1501.5092269281338,0.0,0.7689475752797619,2.8543175584214957,0.06490439239812289,0.6407181396032156,0.4881259568886881,485.409972299169,276.82112710071425,65.02637830018358,0.2347739045683571,0.1805288246568004,0.2347739045683571,1.8175488283805266
Track_4,4,4,16,0,0,0,0,0,15.0,0.0,15.0,8.443224246617056,444.4182769803815,362.00365748185834,0.0,1.9091596571777285,5.320433173239233,0.5089339682102918,1.484881432486266,1.2694253623595522,282.5625,28.637394857665928,8.443224246617056,0.2948321342978897,0.5628816164411371,0.2948321342978897,1.8077954087888177
Track_5,5,5,38,0,0,0,0,0,37.0,0.0,37.0,14.946216604305219,596.818376707741,403.6033070116698,0.0,1.0110031602306524,4.728292271076666,0.15465276644229842,0.8047985209210482,0.7223388229291441,305.2631578947368,37.40711692853413,14.946216604305219,0.3995554277240824,0.4039518001163573,0.39955542772408237,1.7667594588794415
Track_6,6,6,8,0,0,0,0,0,7.0,0.0,7.0,31.62011238092388,988.8227659101452,1118.5562659497466,0.0,4.784394717133747,8.771051663484455,3.4637159180802275,4.115753284680765,1.8232059846405604,252.25,33.49076301993623,31.62011238092388,0.944144281278429,4.517158911560554,0.9441442812784291,0.46105447885563106
