LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID294290 → ID294287,0,294290,294287,8.272696621285057,1.2344245332061057,2.876229584244807,2.876229584244807,17.5,698.639758248084,773.5318897675168,0.0,
ID294275 → ID294263,0,294275,294263,2.940565590145342,2.245185595099575,1.714807741452476,1.714807741452476,2.5,700.4220257234726,783.0586816720257,0.0,
ID294281 → ID294280,0,294281,294280,18.6544196578146,0.9458436683573184,4.3190762505210065,4.3190762505210065,15.5,698.0499835253195,774.4108819944847,0.0,
ID294324 → ID294320,0,294324,294320,181.7955405467125,0.03289602396151417,13.483157662310134,13.483157662310134,21.5,680.0128653901851,782.8101019450351,0.0,
ID294259 → ID294305,0,294259,294305,1.25550551892924,1.055109350787493,1.120493426544413,1.120493426544413,12.5,699.2590864823703,778.7273494500013,0.0,
ID294293 → ID294275,0,294293,294275,1.1287365921800543,2.3902842373356386,1.06242015802603,1.06242015802603,1.5,700.8563994216263,782.5489307164958,0.0,
ID294296 → ID294271,0,294296,294271,1.6798706250432334,0.14895789994716155,1.2960982312476295,1.2960982312476295,10.5,698.2141554281181,778.39430418907,0.0,
ID294305 → ID294308,0,294305,294308,2.692302139378348,2.3026630547328937,1.6408236161691323,1.6408236161691323,13.5,699.8550524072837,778.595181909939,0.0,
ID294274 → ID294293,0,294274,294293,2.7154813518851344,NaN,1.6478717643934355,1.6478717643934355,0.5,701.2727675457688,782.1642520126286,0.0,
ID294299 → ID294302,0,294299,294302,2.688042543610041,3.121881619771438,1.639525096974743,1.639525096974743,6.5,698.5148698656038,784.0627630632644,0.0,
ID294260 → ID294319,0,294260,294319,19.60452685717272,0.7289794582132536,4.4276999511227855,4.4276999511227855,19.5,694.4320072937348,775.8213498736538,0.0,
ID294320 → ID294330,0,294320,294330,149.83113085973918,0.5002712843908245,12.240552718719004,12.240552718719004,22.5,671.0330874773308,791.4517571987761,0.0,
