LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID217868 → ID217844,0,217868,217844,33.234834552081836,0.13565507583806236,5.764966136247622,5.764966136247622,12.5,854.9985822906285,1381.6071162292842,0.0,
ID217833 → ID217889,0,217833,217889,26.331114081077477,0.06233811211284558,5.131385201003475,5.131385201003475,16.5,837.9326213565466,1389.6119144111544,0.0,
ID217877 → ID217927,0,217877,217927,49.61728799949892,0.06891578968156678,7.043954003221409,7.043954003221409,19.5,816.9350589063899,1383.0002721219107,0.0,
ID217872 → ID217849,0,217872,217849,1.7917301888368211,0.37900947766167203,1.3385552617792145,1.3385552617792145,8.5,859.9401979457546,1387.1658959211015,0.0,
ID217845 → ID217833,0,217845,217833,39.35088225417873,0.8104738725661325,6.273028156654386,6.273028156654386,15.5,843.2541434244428,1387.5710073179803,0.0,
ID217880 → ID217858,0,217880,217858,24.566080887931616,0.0016053577805929377,4.95641815103726,4.95641815103726,5.5,855.4676159380023,1388.6122164467502,0.0,
ID217885 → ID217872,0,217885,217872,2.3132422750437445,1.8271407231432235,1.520934671523976,1.520934671523976,7.5,860.2783808754434,1388.5288200828272,0.0,
ID217863 → ID217826,0,217863,217826,0.35547641467104607,1.2941370506753729,0.5962184286576909,0.5962184286576909,3.5,851.6275407097918,1388.4340567924319,0.0,
ID217898 → ID217930,0,217898,217930,120.85426411015413,0.055369790709431314,10.993373645526388,10.993373645526388,21.5,806.0177541208791,1373.433569139194,0.0,
ID217844 → ID217836,0,217844,217836,34.311726485691835,1.1326545952596345,5.857621230985479,5.857621230985479,13.5,850.0956942591199,1381.7152908133207,0.0,
ID217831 → ID217895,0,217831,217895,5.336613622602396,1.9877073692921512,2.3101111710483537,2.3101111710483537,10.5,859.9837476860821,1384.670844633863,0.0,
