LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID317041 → ID318036,0,317041,318036,0.5092330789511341,2.745167162564313,0.7136056887042971,0.7136056887042971,198.5,691.8761402675418,978.7608580915092,0.0,
ID319465 → ID319394,0,319465,319394,0.8281399435633938,2.2805290700673466,0.9100219467482056,0.9100219467482056,217.5,691.5130798366815,981.2139503959763,0.0,
ID303748 → ID303383,0,303748,303383,0.07982792216276613,0.08499900339673215,0.28253835520645004,0.28253835520645004,31.5,675.9217272754216,972.000961102855,0.0,
ID311421 → ID311507,0,311421,311507,0.17579009441272012,0.7456291877804052,0.4192732932261726,0.4192732932261726,129.5,689.4055623975256,976.8235576616685,0.0,
ID330402 → ID330408,0,330402,330408,0.32495033627417724,3.043425814604773,0.5700441529164011,0.5700441529164011,348.5,687.5159665451919,982.1456611072808,0.0,
ID305753 → ID305865,0,305753,305865,0.1322888498490278,1.9577836037530285,0.3637153417839668,0.3637153417839668,62.5,683.0798960492468,973.8795227071379,0.0,
ID323033 → ID323193,0,323033,323193,0.012136111871433469,2.94864736377883,0.11016402258193675,0.11016402258193675,265.5,687.8389475635796,983.9161919770529,0.0,
ID309279 → ID309561,0,309279,309561,0.1631982799606644,2.395050980222125,0.40397806866297137,0.40397806866297137,105.5,687.8054351310634,975.932469266839,0.0,
ID322294 → ID322965,0,322294,322965,1.3345202225807542,2.9895436547316443,1.1552143621773208,1.1552143621773208,257.5,688.1779747279747,983.4012558012558,0.0,
ID326941 → ID326882,0,326941,326882,0.06732167297860109,1.7204807281394252,0.2594642036555353,0.2594642036555353,308.5,685.5136763390302,984.6873277878233,0.0,
ID324664 → ID324908,0,324664,324908,0.3115084872576647,1.9143065275332802,0.5581294538524775,0.5581294538524775,281.5,687.0735818397197,982.668739184178,0.0,
