LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID3328 → ID3327,0,3328,3327,24.86081620863221,2.6595988937622255,4.9860621946213435,4.9860621946213435,5.5,537.8016496782755,745.2844006255875,0.0,
ID3341 → ID3346,0,3341,3346,5.020412347514358,3.0993945152083415,2.240627668202452,2.240627668202452,22.5,537.4313498724728,766.3811264234494,0.0,
ID3361 → ID3362,0,3361,3362,0.7142846628887146,0.062397895968703654,0.8451536327134344,0.8451536327134344,30.5,534.3971084612718,769.2637392299825,0.0,
ID3352 → ID3358,0,3352,3358,2.9536538016428873,0.8845154954447821,1.7186197373598637,1.7186197373598637,28.5,535.2633604542827,768.1531341146158,0.0,
ID3304 → ID3302,0,3304,3302,1.8626288167708236,0.49823930435301994,1.3647816003928335,1.3647816003928335,8.5,538.0921507096384,759.156656183553,0.0,
ID3301 → ID3315,0,3301,3315,2.316167629548441,2.9750348190142684,1.52189606397692,1.52189606397692,12.5,538.5332068989212,763.9894159279874,0.0,
ID3370 → ID3372,0,3370,3372,0.8808833604573507,0.2888292330679974,0.9385538665720529,0.9385538665720529,39.5,517.5614153257045,778.9619045034286,0.0,
ID3331 → ID3329,0,3331,3329,6.614878201419782,0.9854109881765976,2.571940551688507,2.571940551688507,10.5,538.4475858045595,762.0672731667328,0.0,
ID3348 → ID3350,0,3348,3350,3.0395676826295404,2.7032175621798964,1.743435597499816,1.743435597499816,24.5,536.7335058015028,767.0797883993469,0.0,
ID3317 → ID3325,0,3317,3325,1.9509631776517744,0.14191507925379926,1.3967688347224012,1.3967688347224012,3.5,538.4092037998366,742.6842685065628,0.0,
ID3363 → ID3359,0,3363,3359,0.4441381261564378,0.4872405833489967,0.6664368883521062,0.6664368883521062,32.5,533.4215066931322,769.9275079744743,0.0,
