LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID10063 → ID10102,0,10063,10102,3.9354137295748135,2.5691500962517058,1.9837877229116057,1.9837877229116057,179.5,519.465351147519,575.4173134923477,0.0,
ID11034 → ID11066,0,11034,11066,0.6490831806399899,2.494272251776174,0.8056569869615666,0.8056569869615666,208.5,520.8256852075559,569.5653853480596,0.0,
ID14362 → ID14421,0,14362,14421,3.90575327138354,0.46682377557615784,1.976297870105501,1.976297870105501,320.5,535.1069061296636,526.814837026282,0.0,
ID15292 → ID15317,0,15292,15317,0.9454333948069971,2.130658939365796,0.9723339934441236,0.9723339934441236,356.5,534.1630349554393,516.6990542606603,0.0,
ID10910 → ID10972,0,10910,10972,0.33735296509395724,0.3423198396597247,0.5808209406469065,0.5808209406469065,204.5,520.3661260605543,571.2845834415257,0.0,
ID11714 → ID11663,0,11714,11663,0.5274607026710075,1.6279058141876044,0.7262648984158656,0.7262648984158656,231.5,529.4821118411062,560.9450244846473,0.0,
ID9502 → ID9470,0,9502,9470,2.124781524376959,2.6391565809281126,1.4576630352646525,1.4576630352646525,163.5,518.9946369271217,573.4194688250275,0.0,
ID14246 → ID14274,0,14246,14274,0.006112763978260362,1.884724231350905,0.07818416705612692,0.07818416705612692,316.5,534.1077085777839,530.2081881561016,0.0,
ID9053 → ID9094,0,9053,9094,0.07780453407708444,2.221471872245862,0.2789346412281638,0.2789346412281638,152.5,518.0836956607507,577.183453177033,0.0,
ID12821 → ID12788,0,12821,12788,1.6178590837643125,3.0310422049586814,1.271950896758327,1.271950896758327,272.5,531.5258568862743,544.9914802371186,0.0,
ID13184 → ID13218,0,13184,13218,17.337990003189418,2.7633644599850458,4.163891209336456,4.163891209336456,284.5,528.0525746632927,540.7301461291006,0.0,
