LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID4468,4468,1,559.0,259.4237237237237,766.1354354354355,0.0,0.0,0,13.291425312283248,1,,565.7215189873418,497.0,267.0,1471.0,312844.0,239.13463824043583,0.6186212399355172,1.8082971553378222,-0.009322529430951645,0.512983873385803,14.048881029598471,12.814966238720833,2.3443360731023075,1.0962870106633074,555.0,120.34537368786827,0.481552949828592,0.8466819221967964,5.108376616321957
ID4471,4471,2,417.0,829.7836710369487,899.3303535955503,0.0,0.0,0,11.555561312809525,1,,506.03341288782815,472.0,262.0,1055.0,212028.0,156.99198111526778,0.5328402583847934,2.2409483742436596,-0.3226353365853405,0.09271586577938914,12.827100685152272,10.876751623811892,1.2405398249864041,1.1793135605919864,419.5,102.09787930375875,0.505717970578746,0.8517766497461929,4.984834439988941
ID4473,4473,0,667.0,438.2628685657171,958.3213393303349,0.0,0.0,0,14.57095378088162,1,,542.5650224215246,464.0,174.0,1388.0,362976.0,237.623149356427,0.6210622103282339,1.749558479944307,-0.11824596100384095,-0.13053038524570595,14.857719399414357,14.128792269148363,-1.432915547526676,1.0515916092741826,667.0,138.68282672367332,0.43580311249697673,0.8656716417910447,5.369820495698584
ID4402,4402,1,588.0,258.4288738357324,762.8609935083263,0.0,1.0,1,13.709922968110668,1,,553.5925297113752,448.0,233.0,1559.0,326066.0,270.1818051521168,0.6173343933198739,1.5641729419909711,-0.17818211398296901,0.3003405551270257,14.370220528394078,13.353759785637186,3.042008032323947,1.0761179442399555,590.5,112.84678893661373,0.5827085017977607,0.8859714928732186,4.643861457350219
ID4403,4403,2,469.0,827.4652329749104,895.4867383512544,0.0,1.0,1,12.166104433032896,1,,487.2783725910064,455.0,280.0,990.0,227559.0,137.7602866988062,0.5459479423771554,2.498270511125809,-0.3923704518762399,0.07452023117070566,14.24943758740335,10.964136113278649,0.9549770897090589,1.2996407049476408,465.0,103.31574100198915,0.5474315547060009,0.8454545454545455,4.791152764690599
ID4409,4409,0,728.0,437.91518467852256,958.0524395804835,0.0,1.0,1,15.254000354017007,1,,530.5645604395604,448.0,248.0,1299.0,386251.0,222.02567160657625,0.6147733217144418,1.81956882748736,0.06592035559300843,0.09423656375632489,15.76688944090954,14.840925005905406,-1.5695458449383668,1.0623926362161173,731.0,111.30504441076755,0.7414767649554639,0.938382541720154,4.116765779170733
ID4465,4465,1,523.0,259.5298076923077,761.6836538461539,0.0,2.0,2,12.865501965161373,1,,566.3735632183908,445.0,238.0,1551.0,295647.0,293.88407025045103,0.5928347390190888,1.43456373755398,-0.4943886660378348,0.5828068526636088,14.282516391454383,12.287622563423554,1.610749874183997,1.162349862044836,520.0,115.67223462913972,0.488376722942755,0.8326661329063251,5.072563049632563
