LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(pixel/frame),(pixel),(frame),(pixel),(pixel),(pixel),
ID2218 → ID2185,0,2218,2185,0.7240810288586312,1.745605032627301,0.8509295087483048,0.8509295087483048,20.5,413.30169705644744,1027.0659352516036,0.0,
ID2582 → ID2650,0,2582,2650,3.7900504576506897,1.4021884508458444,1.9468051925271541,1.9468051925271541,55.5,421.84827817378516,1021.8215528988898,0.0,
ID3711 → ID3741,0,3711,3741,6.8932632663248645,2.7197977014456827,2.6255024788266463,2.6255024788266463,174.5,421.32916969101484,1035.7939530001534,0.0,
ID3762 → ID3777,0,3762,3777,6.316399270421451,2.3855203550323703,2.51324476930152,2.51324476930152,181.5,431.88206310965245,1060.5211325907908,0.0,
ID3005 → ID3010,0,3005,3010,5.819749230251576,2.8640206538431894,2.4124156421005845,2.4124156421005845,102.5,424.3439091879023,1030.9280474639163,0.0,
ID2074 → ID2078,0,2074,2078,1.3804638078258566,1.2796567003102521,1.1749314055832607,1.1749314055832607,5.5,414.7517452409945,1027.4177617198397,0.0,
ID2065 → ID2070,0,2065,2070,3.687276203073193,3.0970983509338024,1.9202281643266232,1.9202281643266232,3.5,414.4190351419961,1028.5131732388681,0.0,
ID2962 → ID2923,0,2962,2923,5.4043434033629,1.3774193672333497,2.324724371482112,2.324724371482112,92.5,426.6144288630991,1028.3366128552298,0.0,
ID2784 → ID2850,0,2784,2850,3.7006725731694226,0.37726136165622126,1.9237132252935785,1.9237132252935785,82.5,422.41083247237094,1023.8983172098556,0.0,
ID3085 → ID3077,0,3085,3077,13.189452752295637,2.5217673985481417,3.6317286176551846,3.6317286176551846,107.5,425.35955041018997,1030.861079627231,0.0,
ID2941 → ID2979,0,2941,2979,3.390200686839121,1.0946710917145,1.8412497622102006,1.8412497622102006,94.5,425.1692123850571,1031.8729870763,0.0,
