LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,9,0,0,0,0,0,8.0,0.0,8.0,33.602449893743675,755.560354049616,376.04841114883715,0.0,4.275361888125033,6.283741737477025,2.762222079415422,4.573718602078354,1.2549809722665495,422.6666666666667,34.202895105000266,33.602449893743675,0.98244460858026,4.200306236717959,0.98244460858026,0.2539442821944608
Track_1,1,1,173,0,0,0,0,0,172.0,0.0,172.0,8.399511423097735,502.7179894393842,1015.2140110186806,0.0,1.058835926380298,6.166779319562308,0.07110846905492448,0.69049718922952,1.152057980328037,724.7745664739884,182.11977933741136,12.745917083655524,0.046120808259579815,0.04883436873894032,0.04612080825957984,1.8077161075710886
Track_2,2,2,190,0,0,0,0,0,189.0,0.0,189.0,37.74400016047367,434.3428163357267,792.1770307497296,0.0,0.949627714738178,2.5707351401243748,0.011272686532316384,0.8806829155551831,0.4946004273721685,565.5894736842105,179.47963808551557,38.19996228315925,0.2102968368060226,0.19970370455277073,0.21029683680602254,1.299642764648471
Track_3,3,3,2,0,0,0,0,0,1.0,21.0,22.0,1.8646600721907112,1065.2072049795133,810.8228880008296,0.0,1.8646600721907112,1.8646600721907112,1.8646600721907112,1.8646600721907112,NaN,357.0,1.8646600721907112,1.8646600721907112,1.0,1.8646600721907112,1.0,NaN
Track_4,4,4,2,0,0,0,0,0,1.0,25.0,26.0,1.0021070088375605,1065.7018383514715,812.8620546471545,0.0,1.0021070088375605,1.0021070088375605,1.0021070088375605,1.0021070088375605,NaN,312.5,1.0021070088375605,1.0021070088375605,1.0,1.0021070088375605,1.0,NaN
Track_5,5,5,3,0,0,0,0,0,2.0,16.0,18.0,0.797270803202068,1066.2702092100378,809.7674975334954,0.0,1.9188472945646562,2.3173394343771703,1.5203551547521423,2.3173394343771703,0.5635529886219328,319.6666666666667,3.8376945891293124,2.3173394343771703,0.20774732972770274,0.398635401601034,0.20774732972770274,3.1302060531334743
Track_6,6,6,21,0,0,0,0,0,20.0,42.0,62.0,7.748642653161994,1061.3011613247163,813.4045923321137,0.0,2.8053474996522345,6.576890037902425,0.11897895547484076,3.0803429702658547,2.0543420122325853,438.04761904761904,56.106949993044694,7.990393033895734,0.13810486319649448,0.3874321326580997,0.13810486319649448,1.9647979520758176
