LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID3948,3948,0,826.0,593.2479822437449,987.5058514931396,0.0,0.0,0,16.214930341750193,1,,1287.4306393244874,1067.0,490.0,4095.0,1067280.0,666.9194785698247,0.7958112453563407,1.7109204578017454,0.04059569349425918,0.032632828261605386,16.902857239768295,15.780810514446326,-0.19245501467057377,1.0711019706050464,825.9999999999998,111.0323922303449,0.8419581738122542,0.9615832363213036,3.8633110233878365
ID3954,3954,0,787.0,593.8215264600464,991.6060510225597,0.0,1.0,1,15.862659456354935,1,,1328.7959442332067,1202.0,577.0,2903.0,1048420.0,454.9051668715953,0.7868099434299586,2.5725208244790085,0.08602012191075678,0.009526877119764736,16.51197786698557,15.478874846938224,-0.8570405335894576,1.0667427723437986,790.5000000000003,105.06986143250614,0.8998195388442606,0.9657910812461826,3.737035490683593
ID3957,3957,0,802.0,598.319920981493,991.9398003742982,0.0,2.0,2,15.97264454548176,1,,1259.8804483188044,1229.0,603.0,2321.0,1011684.0,294.66864716955627,0.7855063286363998,3.7619558747318687,-0.14917522008790546,0.0857840455058365,17.044206459743645,15.36886571698741,-0.8588280786101441,1.109008743625397,801.5,108.73961488592596,0.8518003409738443,0.9656626506024097,3.8409267709515387
ID3958,3958,0,790.0,601.8356496104443,992.9956833017478,0.0,3.0,3,15.8726895929603,1,,1243.673417721519,1139.0,561.0,4063.0,982502.0,492.79100342512885,0.7801526619782025,2.212055013174162,0.0047755849467718756,-0.03546824863926581,16.743760436517547,15.219981083776977,2.8867418651625076,1.1001170332836203,791.4999999999998,105.93034926358654,0.8863800543096655,0.9723587223587223,3.765259774411361
ID3951,3951,0,769.0,604.4160206718346,989.4181739879414,0.0,4.0,4,15.696236870863475,1,,1280.2519379844962,1134.0,575.0,3733.0,990915.0,512.4593794801659,0.7835512616696937,2.1950671447864862,-0.004142407297432028,0.0014283085843514287,16.6138521652363,15.215990784548163,3.0865398191793405,1.091867917145932,774.0,103.21911948826224,0.9129153820165216,0.9754253308128544,3.710134634012131
ID3945,3945,0,767.0,603.8176981541802,990.3299674267101,0.0,5.0,5,15.630189942737722,1,,1329.1197916666667,1158.0,629.0,4095.0,1020764.0,620.7469813345375,0.7897647088120098,1.8896496320330196,-0.043939419217736975,-0.07956042240344753,15.836833873246574,15.535031930474926,0.4634206588264648,1.0194271852238428,767.5000000000002,105.066742552787,0.8736906994651907,0.9739847715736043,3.7925042461252017
ID3946,3946,0,780.0,611.7374839537869,991.9394522892597,0.0,6.0,6,15.74685369644276,1,,1247.3449163449163,1134.0,601.0,2961.0,969187.0,417.6598181090825,0.7873696539004169,2.6312260154090565,0.010409441785291355,-0.06600452208891064,16.381667370684674,15.327931629158574,0.6038872565976499,1.068746114415174,779.0000000000001,104.67482310575829,0.893434770886425,0.9743589743589745,3.750364739167786
