LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,26,0,0,0,0,0,25.0,0.0,25.0,57.35499853231461,887.591785410294,957.0505337496847,0.0,4.282185300962406,12.685152173251659,0.5418767394536146,3.7210872165913025,2.857635790081124,661.9230769230769,107.05463252406012,57.35499853231461,0.5357544758226533,2.294199941292584,0.5357544758226531,1.1087237703362223
Track_1,1,1,57,0,0,0,0,0,56.0,0.0,56.0,66.13411394648611,217.80911003290066,962.5450370863038,0.0,4.073495747215012,14.047339056456138,0.15765207252495084,3.139133160114204,3.279253961189377,640.4736842105264,228.11576184404055,77.48640865113472,0.28991470563836375,1.1809663204729663,0.28991470563836363,1.7479417044327483
Track_2,2,2,4,0,0,0,0,0,3.0,26.0,29.0,17.952047381609553,849.8039212595415,1011.9978705308965,0.0,7.463445043679582,12.924154978672481,2.2250762156326633,7.241103936733601,5.353003668064397,950.0,22.390335131038746,17.952047381609553,0.8017766271270952,5.984015793869851,0.8017766271270952,3.036481606521652
Track_3,3,3,10,0,0,0,0,0,9.0,30.0,39.0,38.607810803316596,828.9391783485305,1050.961556669297,0.0,7.850044585168789,13.439792261190496,4.34933813315724,7.093807393397461,3.0309181777884295,921.9,70.6504012665191,38.607810803316596,0.5464627250689468,4.289756755924066,0.5464627250689468,0.9759766444682834
Track_4,4,4,3,0,0,0,0,0,2.0,42.0,44.0,15.968361802035046,795.6785682546996,1118.104236277951,0.0,8.091836967144216,10.795670699222747,5.388003235065685,10.795670699222747,3.82379833430732,908.0,16.183673934288432,15.968361802035046,0.9866957198268063,7.984180901017523,0.9866957198268063,0.34671870855657877
Track_5,5,5,4,0,0,0,0,0,3.0,45.0,48.0,25.589306531888727,784.491176647624,1153.1275972646613,0.0,9.020334454797371,11.016990262754224,7.820171882004313,8.223841219633577,1.7408943233641105,662.5,27.061003364392114,25.589306531888727,0.945615585176716,8.52976884396291,0.945615585176716,0.7017827091450017
Track_6,6,6,8,0,0,0,0,0,7.0,49.0,56.0,51.68901616291954,781.4379451587081,1207.1653062728249,0.0,8.363207839565346,13.462302932923269,3.257894571386691,8.89341713110948,3.4259118904928214,794.25,58.54245487695743,51.68901616291954,0.8829321604561644,7.384145166131363,0.8829321604561645,0.47355016263975025
