LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID36864,36864,0,559.0,612.5423375074538,119.81186642814549,0.0,164.0,164,13.339236349084569,1,,2804.2544802867383,2644.0,1398.0,4095.0,1564774.0,838.9500425547957,0.8246054133891741,3.021263056016859,-0.03447357016430444,-0.04428314175512209,14.182121506761602,12.968774580334594,0.015378269645987194,1.0935591037465395,559.0,86.5508442098973,0.9377326883266317,0.9893805309734514,3.660710663833453
ID35329,35329,0,612.0,629.9147603485839,99.3425925925926,0.0,4.0,4,13.957279475043833,1,,3128.098360655738,3252.0,1117.0,4095.0,1908140.0,927.0050156348066,0.8609770612677594,3.122330513242349,0.05068530654640114,0.04598125594829626,14.809002834121724,13.408765305817724,1.5479329718685828,1.1044270293623883,612.0,92.83767375913665,0.8923038906809622,0.968354430379747,3.752740538681896
ID35842,35842,0,551.0,622.1192646611972,98.32285019750836,0.0,58.0,58,13.21336340875438,1,,3241.0854545454545,3545.0,1230.0,4095.0,1782597.0,913.5469785059811,0.8473397359042233,3.2546207806891174,-0.02828714224734117,0.047603827859728054,13.510227008579893,13.263905042688116,-1.0704745092272858,1.018570848109891,548.5,85.48690440055384,0.9431642136256876,0.9865107913669067,3.6501547335465307
ID36868,36868,0,526.0,610.5331125827814,126.17139703563544,0.0,167.0,167,12.970226476362445,1,,2704.5209923664124,2520.0,1210.0,4095.0,1417169.0,788.5324762479186,0.8118772429245599,3.073706288095733,0.013719048132321882,-0.043558744843424056,13.700690384193635,12.518269478613425,1.0537880956559036,1.0944556200519802,528.5,87.99247883761807,0.8577559728604895,0.9724011039558418,3.8275692472452096
ID37892,37892,0,435.0,614.2563664006082,156.13093880653744,0.0,288.0,288,11.814350811263065,1,,2486.7129840546695,2361.0,1269.0,4095.0,1091667.0,701.783246916701,0.7525903848402321,3.043202849484795,0.0338649887741222,-0.059766766829516337,12.700085546677995,11.233773321779381,0.9807593197901494,1.1305271330387106,438.50000000000006,80.00337761180852,0.8609200387476011,0.9658590308370046,3.820529203702777
ID37384,37384,0,474.0,607.4266666666667,124.39964912280702,0.0,217.0,217,12.296226898414837,1,,2460.1638655462184,2477.0,1288.0,3995.0,1171038.0,553.8713573204284,0.77088765250542,3.8670982299071825,0.09024655059025727,0.03981765233195509,12.75596630218693,12.155000039150005,0.7865516486862675,1.0494418972522646,475.0,81.52011528946737,0.8982017631775089,0.964467005076142,3.7403994148691915
ID37896,37896,0,444.0,614.6109865470852,155.58856502242153,0.0,289.0,289,11.914957374576321,1,,2443.1968680089485,2349.0,1285.0,4095.0,1092109.0,654.7030420455606,0.754644112542365,3.2099424374869954,0.16235990562020142,0.16445368840916516,12.805741542769876,11.369636814793921,1.0040949210868801,1.1263105190930398,446.0,79.35079349527808,0.890106914573582,0.9685124864277959,3.757368971525748
