LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID2048,2048,0,370,965.0343338,132.7942246,0,4,4,10.80095242,1,,2036.509485,1493,887,4095,751472,1084.874244,0.730557577,1.58491301,-0.410878032,-0.047753207,15.78963144,7.787284387,0.282901993,2.027617158,366.5,96.96374966,0.489852174,0.855309218,5.064917925
ID2112,2112,0,399,963.9611249,132.2692308,0,5,5,11.32602685,1,,2072.022333,1584,891,4095,835025,1082.18401,0.750567415,1.641852661,-0.213260644,-0.345124844,16.61766919,8.081481389,0.28107859,2.05626523,403,89.27914579,0.635352667,0.907657658,4.447311026
ID2244,2244,0,319,958.2933541,135.6801661,0,26,26,10.10828737,1,,1879.532915,1398,930,4095,599571,962.3196677,0.690570655,1.595641647,-0.625718514,0.104008566,16.5460433,6.50329013,0.066725824,2.544257287,321,83.10809038,0.584020766,0.865229111,4.638641266
ID2118,2118,0,323,964.7230849,131.684265,0,13,13,10.12402012,1,,2002.265625,1443,945,4095,640725,1064.333224,0.709252341,1.56123638,-0.795535098,-0.093332044,16.87821382,6.584509364,0.260409478,2.563321409,322,84.27173029,0.569773063,0.865591398,4.696279922
ID2317,2317,0,295,958.7380137,137.4440639,0,28,28,9.64087583,1,,1859.210884,1373,862,4095,546608,952.8399672,0.677141547,1.575608907,-0.510905545,0.321528818,16.28185955,6.236628277,0.102755553,2.610683021,292,88.02090273,0.473610235,0.80998613,5.151033717
ID2127,2127,0,408,965.0169734,132.7196319,0,2,2,11.38908594,1,,2126.696078,1654,842,4095,867692,1091.826043,0.760111127,1.682360172,-0.298048958,-0.613179578,16.69812829,8.298161199,0.255311075,2.012268488,407.5,91.01219146,0.618213285,0.897577093,4.50853832
ID2063,2063,0,319,965.1318795,131.8286604,0,8,8,10.10828737,1,,2042.700935,1458,904,4095,655707,1101.182508,0.704785522,1.533778708,-0.77323877,0.272204212,16.44224301,7.041180507,0.333486662,2.33515431,321,89.83955967,0.499780914,0.839215686,5.014355243
