LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,361,0,0,0,0,0,360.0,0.0,360.0,14.842243554115912,690.0088382441871,855.3859448059779,0.0,0.7697975423944977,5.490901880474358,0.020649832441259033,0.6496216336949301,0.5774965692632885,961.590027700831,277.127115262019,24.56758940778666,0.053557529150775524,0.04122845431698864,0.05355752915077549,1.8091939915884494
Track_1,1,1,182,0,0,0,0,0,181.0,0.0,181.0,12.11186516881361,924.5501021523606,1357.780911925048,0.0,1.8226207801134175,8.578257851659187,0.09543741005855115,1.5073183547638247,1.3761201245227452,497.7967032967033,329.89436120052875,30.74807456662942,0.03671437464022406,0.0669163821481415,0.03671437464022408,1.6497905056399775
Track_2,2,2,45,2,0,0,0,1,46.0,0.0,46.0,76.21886213046626,955.330233412146,1410.0162692997214,0.0,4.641324195963454,12.362937725060773,1.0494526534761024,4.008506192171103,2.5038825827490325,544.2666666666667,212.84985074857184,76.21886213046626,0.35808745865882485,1.6569317854449188,0.3569954856603095,1.269659857685174
Track_3,3,3,14,0,0,0,0,0,13.0,0.0,13.0,18.819719935588587,880.5472402874293,214.27979816535577,0.0,2.883526242369512,10.184278950124625,0.20826377411061361,2.2304047395017936,2.580212513605772,703.7857142857143,37.48584115080366,18.819719935588587,0.5020487564858902,1.4476707642760451,0.5020487564858902,1.6285936231104168
Track_4,4,4,22,0,0,0,0,0,21.0,0.0,21.0,7.273588644251217,842.5976505408566,190.99186015181832,0.0,2.204208177650089,4.937609844978745,0.6150875406726273,2.1945800733409215,1.133144784686209,1204.590909090909,46.288371730651875,7.853771945822711,0.15713641185254074,0.3463613640119627,0.15713641185254076,1.379944553808168
Track_5,5,5,18,0,0,0,0,0,17.0,1.0,18.0,35.8398020425849,817.3817164628456,1280.574391617292,0.0,5.770649621179828,13.185065478835645,0.6332347486690127,4.275135335438818,3.687209166969126,677.7777777777778,98.1010435600571,37.45777487681558,0.36533558402611593,2.1082236495638176,0.365335584026116,1.4617154425452785
Track_6,6,6,361,0,0,0,0,0,360.0,0.0,360.0,87.96451330069898,645.6339278378631,712.6000746787647,0.0,2.482793748446657,7.730187243126513,0.2511219398166739,2.1752383296058695,1.4269530370017458,692.8365650969529,893.8057494407961,89.82096874329967,0.09841569418828802,0.2443458702797194,0.09841569418828798,1.7565691207396978
