LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. γ rate
,,,,,,,,,(frame),(frame),(frame),(pixel),(pixel),(pixel),(pixel),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(pixel/frame),(quality),(pixel),(pixel),,(pixel/frame),,(rad/frame)
Track_0,0,0,28,0,0,0,0,0,27.0,0.0,27.0,10.572473765049626,591.2309275935085,801.543231949863,0.0,1.5949688992927078,4.034788147514089,0.194299954606605,1.3607520088010365,1.0450175008514067,2923.4285714285716,43.064160280903096,10.87905745703766,0.2455051647608235,0.3915731024092454,0.24550516476082343,1.6688249452934085
Track_1,1,1,6,0,0,0,0,0,5.0,0.0,5.0,9.118634911899878,611.7838404430942,694.9664087064934,0.0,2.405251488052766,3.751766064308151,1.6329582239734002,1.8676629165381164,0.9758219004846266,832.5,12.02625744026383,9.118634911899878,0.7582271506487753,1.8237269823799758,0.7582271506487753,1.3899881469597224
Track_2,2,2,355,2,0,0,0,1,356.0,0.0,356.0,175.91892465355141,706.5011810389877,878.5728081383076,0.0,2.114781865289219,9.193698438395618,0.09988649297905479,1.7067712582094106,1.645099870859712,1516.3211267605634,749.0210054167075,177.0117696284098,0.2348651418069128,0.49415428273469497,0.23366678655867615,0.8434940821067979
Track_3,3,3,142,0,0,0,0,0,141.0,0.0,141.0,74.38469389866536,258.0528470116692,728.2114534644759,0.0,2.813822120965793,14.205515950542408,0.06761393918818571,2.6491319657110055,1.7592136712068993,2175.8732394366198,396.74891905617693,85.00573269567727,0.1874855615879649,0.5275510205579104,0.18748556158796495,1.0436558747942652
Track_4,4,4,15,0,0,0,0,0,14.0,0.0,14.0,29.8222450039609,859.6869850632717,1049.7604404852436,0.0,6.2166358144497,12.179644276412986,0.9127763213595952,5.988815056975934,3.6947056606208832,1512.6,87.03290140229578,34.32705526427387,0.34265484114004546,2.130160357425779,0.3426548411400454,1.0699329014897585
Track_5,5,5,32,0,0,0,0,0,31.0,0.0,31.0,25.787759062719022,354.49050728044614,875.9446059691489,0.0,1.4294849906899227,4.256301185476629,0.36160168500748063,1.199814074913812,0.8376101889341983,1633.25,44.314034711387606,26.02983116713772,0.5819320951177621,0.8318631955715814,0.5819320951177621,0.9821048653219695
Track_6,6,6,343,1,0,0,0,1,343.0,0.0,343.0,75.64820680997518,418.5170009807198,468.0620378977709,0.0,0.8761510768801072,4.787829279056182,0.08604460032266971,0.7627458958807568,0.5450343432713796,923.8746355685131,300.689960914961,76.20718832596846,0.2515820833518598,0.22054870790080228,0.2517245184314055,1.5273635247945
